entry_point,image_base,size_of_image,size_code_section,dll_flag,num_sections,entropia_max,entropia_media,num_importaciones,num_dlls_importadas,num_exportaciones,file_size,label
6933,5067634,82321,52442,151,5,6.726379632994087,6.511311779280431,465,11,3,829031,1
7505,4976828,79271,65945,34,9,7.5707138213039755,6.9857331686310165,453,12,2,610623,1
8066,5049199,141048,30808,85,9,7.809546370825435,7.284612456463719,203,8,2,762768,1
6615,5034546,145566,36988,235,11,7.858388973864148,5.993363714863324,310,12,3,796251,1
6482,4359568,133685,37204,19,7,7.821204407056669,7.345983973310794,273,9,1,902016,1
7654,5112693,93412,13276,12,7,7.177675703656989,6.535983545108191,296,14,2,425412,1
6899,5077040,136500,61630,108,8,6.926099288304794,6.017669836370234,391,18,1,733482,1
5577,4448899,67914,47481,3,7,7.456885624401235,7.191571676205219,353,13,2,323883,1
6677,5223641,120925,43297,7,10,7.932057367859048,5.571059836058045,344,18,0,859867,1
6345,4746926,73245,79678,46,7,7.590575972252907,6.619018754945921,330,19,1,956097,1
5032,4531853,61512,22519,26,10,7.242272842385235,6.943243070059934,392,8,0,364789,1
6209,4428602,74842,77829,207,7,7.533212861770172,6.0599553743122865,404,14,1,605095,1
6650,4576736,66670,57626,31,6,7.658806868681595,7.226983835126436,213,14,2,840105,1
7797,4233684,121668,25471,134,11,7.878903891992106,5.98056912671597,241,12,2,124425,1
6473,4918561,131873,57496,180,8,7.644823630958231,7.179748565463479,302,17,4,734517,1
4771,4936512,141107,62898,160,9,7.149785833453858,5.657089927664915,330,12,0,838640,1
8141,4894519,115957,35373,167,9,6.910409777698226,5.819855183736863,498,8,4,884103,1
6463,4769952,76460,34146,91,7,7.249822497094387,6.261969167803816,467,14,1,277082,1
5271,4574668,53133,68463,227,11,6.992266916908208,7.2081110255963585,394,10,3,781449,1
7186,4953396,156874,21219,17,7,7.914146889031721,5.789170730253565,210,12,3,807432,1
5671,5108014,197412,10933,27,11,7.261948765174943,7.250876479588483,230,14,4,102566,1
5611,4286183,92151,56614,219,8,7.208084503946012,5.959463053225587,337,16,0,734646,1
7534,4595783,80705,73457,17,5,7.022294327232294,6.405016797189058,376,11,4,663600,1
7649,5238188,96733,45060,49,5,7.4591104854374,6.205468808520676,398,12,0,971932,1
6241,5098144,82158,19448,44,11,7.280076917931422,5.7362524532290475,242,8,4,138709,1
5623,5236954,83524,47746,8,8,6.693573384347385,7.38861947903828,466,12,3,969021,1
7631,4386501,124180,27631,29,7,7.803811716245741,6.376356581504427,347,14,2,614278,1
4805,4681891,167780,67917,146,10,7.038519248215698,6.880662522712389,378,15,1,346969,1
7156,4330990,156844,52847,169,9,7.148867644937232,6.6505353533280624,211,11,0,448730,1
6488,5102432,193972,33558,21,9,6.808500584995369,6.503431833704415,447,8,4,789804,1
7594,4738323,103603,53718,241,9,7.330097311426834,6.733155247113698,362,14,3,996443,1
5818,4449704,123874,56696,24,6,7.553082593642874,7.296684612404858,266,15,4,385169,1
7503,4289015,107046,57511,175,5,7.821747980938909,6.898624751388219,295,9,3,985344,1
4158,4967698,56304,35633,204,10,6.577411497458394,6.564960158910442,305,14,4,666278,1
7201,5045584,108274,49944,133,5,7.959997864549067,6.790371921331952,208,9,4,272813,1
4382,5116239,89085,12990,125,10,7.555726613030535,6.712788561018043,482,13,2,637971,1
6727,5212867,121808,38248,27,5,6.926448026617276,6.366242414972627,440,15,3,821590,1
4895,5048543,73707,36461,61,6,6.806712132520949,6.7495280202609,465,16,1,149089,1
8042,5018816,161247,47427,217,9,6.944131877981897,6.387139600328327,306,16,3,171022,1
7247,5045510,176414,76502,89,9,7.813588627499664,7.015228755743824,367,17,3,104663,1
4524,5241516,194121,76747,8,10,6.937085259793926,7.4378249670445715,337,10,2,613336,1
7749,4679822,62728,43828,186,9,7.194231701835854,7.419730714994459,342,18,3,151987,1
5127,4989729,67644,55229,175,5,7.558607081363348,7.1414715728499605,376,12,1,938895,1
6330,5054125,194971,17576,16,10,7.807984795585829,6.70351779411897,335,12,3,215147,1
4445,4316233,177232,43758,13,6,7.487856743519156,6.998663976141481,431,17,2,164450,1
4528,4918560,138277,58147,29,5,7.629663794801634,5.856096590515109,217,11,1,331887,1
5084,4549596,98230,57795,13,11,6.759990194443933,6.458036914627845,257,8,4,786866,1
6284,4333189,127660,77436,157,6,7.816111741536709,6.014609529982729,467,16,0,916259,1
6319,4372943,130347,42636,33,8,6.913578775427166,5.506989962218694,464,15,3,325903,1
7600,4314035,177102,73556,155,8,6.692567246084773,7.433475149344152,445,14,1,566769,1
4772,5135657,129409,78510,45,10,7.964366435511004,7.227697123703683,310,9,1,796384,1
7165,5003723,54132,50037,248,5,6.802459888181241,6.527397236939853,336,15,0,817202,1
4120,4301414,154938,16403,185,5,6.704977955116965,6.008304576238014,207,10,0,237626,1
5288,4850150,166572,36339,95,7,7.43903135015268,6.885950420398474,283,14,0,854480,1
4812,4886814,94710,63530,109,8,6.978294724244143,6.3696021690998545,417,14,4,880550,1
4603,4738909,67490,50647,16,10,6.70002380777074,7.106699066845399,302,17,4,761448,1
6490,4829855,71331,75542,14,9,7.401681675823814,7.499036220361899,344,19,2,574523,1
7785,5145636,176116,67115,137,6,7.638477840833353,6.19816521497974,236,10,0,452246,1
6827,4738360,117131,14425,5,11,7.689797561310735,5.988806086956096,348,9,4,900464,1
7594,4885934,129376,70286,163,8,6.733268901518408,6.034764977589516,416,14,3,877473,1
6518,4793143,194092,35016,97,11,7.335300601909913,5.6866924913613435,371,19,2,566399,1
4316,4609693,59169,67319,35,11,7.720517556022191,6.28809239300031,367,9,4,767844,1
